listingTitile,price,bathrooms,beds,toilets,street,city,state,status,agentContact,imagesProvided,listingURL
Decent Single Room,4500,0,1,0,"Ekoro Junction Area, Ekoro, Ile Epo Abule",Egba,Lagos,,08180249383,14,https://www.propertypro.ng/property/1-bedroom-house-for-rent-ekoro-junction-area-ekoro-ile-epo-abule-egba-lagos-1GRTQ
4 Units Of 3 Bedroom Flats,1500000,0,3,0,"Off 31road, Gowon Estate Egbeda",Alimosho,Lagos,,08180249383,14,https://www.propertypro.ng/property/3-bedroom-house-for-rent-off-31road-gowon-estate-egbeda-alimosho-lagos-6GSVL
Newly Renovated 3 Bedroom Flat,1500000,0,3,0,Falolu Street Off Ogunlana Drive Ogunlana,Surulere,Lagos,,08180249383,14,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-falolu-street-off-ogunlana-drive-ogunlana-surulere-lagos-6GSZA
Executive Mini Flat,750000,1,1,0,Aguda,Surulere,Lagos,,08180249383,14,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-aguda-surulere-lagos-8GTEP
2 Bedroom Apartment,400000,2,2,2,Abaranje Okerube Ikotun,Alimosho,Lagos,,08180249383,14,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-abaranje-okerube-ikotun-alimosho-lagos-3GTSD
10 Units Of Vacant 2 Bedroom Flat,1200000,0,2,0,Adetola Aguda,Surulere,Lagos,,08180249383,14,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-adetola-aguda-surulere-lagos-1GTVF
5 Bedroom Duplex,45000000,0,5,0,Diamond Estate Egbeda,Alimosho,Lagos,,08180249383,14,https://www.propertypro.ng/property/5-bedroom-house-for-rent-diamond-estate-egbeda-alimosho-lagos-9GPRD
Newly Built 2 Bedroom Flat,850000,2,2,2,"Idimu Ejigbo Road, Victory Estate Idimu Egbe",Egbe/Idimu,Lagos,,08180249383,14,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-idimu-ejigbo-road-victory-estate-idimu-egbe-idimu-lagos-9GRSU
An Open Space Measuring 300sqm,1500000,0,0,0,Egbeda Idimu Road Egbeda,Alimosho,Lagos,,08180249383,14,https://www.propertypro.ng/property/commercial-property-for-rent-egbeda-idimu-road-egbeda-alimosho-lagos-8GRSV
3 Bedroom Flat,1500000,3,3,0,Kolapo Ishola G.r.a Akobo,Ibadan,Oyo,Furnished,08156968495,14,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-kolapo-ishola-gra-akobo-ibadan-oyo-6GSEC
2 Bedroom Flat,400000,3,2,3,Okerube Axis Of Ikotun,Alimosho,Lagos,,08180249383,14,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-okerube-axis-of-ikotun-alimosho-lagos-5GTSC
Clean 1 Bedroom Flat,2500000,2,1,2,Osborne Foreshore Estate,Ikoyi,Lagos,Serviced,07030598736,14,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-osborne-foreshore-estate-ikoyi-lagos-0GTPL
2 Bedroom Flat,1600000,0,2,0,,Sangotedo,Lagos,,08180249383,14,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-sangotedo-lagos-9GNKP
4 Bedroom Semi Detached Duplex,4000000,0,4,0,Alaka Estate,Surulere,Lagos,,08180249383,14,https://www.propertypro.ng/property/4-bedroom-house-for-rent-alaka-estate-surulere-lagos-2GNTT
3 Bedroom Semi Detached Duplex,4500000,3,3,4,Naf Valley Estate,Asokoro,Abuja,ServicedNewly Built,08053979149,14,https://www.propertypro.ng/property/3-bedroom-house-for-rent-naf-valley-estate-asokoro-abuja-0GLLZ
Mini Flat,700000,2,1,2,Soluyi,Gbagada,Lagos,,08180249383,14,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-soluyi-gbagada-lagos-5GSDR
Newly Built 2 Bedroom Flat,3700000,0,0,0,Ikate,Lekki,Lagos,,08028761350,14,https://www.propertypro.ng/property/flat-apartment-for-rent-ikate-lekki-lagos-1FMSZ
Newly Built 2 Bedroom Flat,800000,0,2,0,"Aboru Road, Agbelekale",Ipaja,Lagos,,08180249383,8,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-aboru-road-agbelekale-ipaja-lagos-1GPRL
3 Bedrooms Flat,8000000,0,3,0,Adeola Odeku Victoria,Island,Lagos,,08180249383,8,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-adeola-odeku-victoria-island-lagos-8GPSB
3 Bedroom Apartment,2800000,0,3,0,Ikate,Lekki,Lagos,Serviced,08180249383,8,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-ikate-lekki-lagos-9GPZG
3 Bedroom Flat,2200000,0,3,0,Sangotedo,Ajah,Lagos,,08180249383,8,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-sangotedo-ajah-lagos-9GSJT
Mini Flat,350000,1,1,0,"Heritage Estate, Aboru",Ipaja,Lagos,,08180249383,8,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-heritage-estate-aboru-ipaja-lagos-3GTZS
Big Shop Space,30000,0,0,1,Amikanle Around Command Road,Ipaja,Lagos,,08180249383,8,https://www.propertypro.ng/property/commercial-property-for-rent-amikanle-around-command-road-ipaja-lagos-9GTEM
6 Units Of Spacious 3bedroom Flats,5500000,0,0,0,Off Adeola Odeku,Surulere,Lagos,,08028761350,8,https://www.propertypro.ng/property/house-for-rent-off-adeola-odeku-surulere-lagos-1FMXM
3 Bedroom Flat,1000000,0,3,0,Off Karimu Laka Str Egbeda,Alimosho,Lagos,,08180249383,8,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-off-karimu-laka-str-egbeda-alimosho-lagos-0GNPT
Apartment,1500000,0,0,0,,Sangotedo,Lagos,,08028761350,8,https://www.propertypro.ng/property/flat-apartment-for-rent-sangotedo-lagos-3FWJQ
7 Units Of Spacious 2 Bedroom Apartment,1400000,0,2,0,Opic Isheri North,Ojodu,Lagos,,08180249383,8,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-opic-isheri-north-ojodu-lagos-6GPSK
Brand New 3 Bedrooms Flat,1200000,0,0,0,Unity Estate Badore,Ajah,Lagos,,08028761350,8,https://www.propertypro.ng/property/flat-apartment-for-rent-unity-estate-badore-ajah-lagos-8FCRP
Shop Space,300000,0,0,0,Unity Estate Egbeda,Alimosho,Lagos,,08180249383,8,https://www.propertypro.ng/property/commercial-property-for-rent-unity-estate-egbeda-alimosho-lagos-5GKXA
2 Bedroom Flat,800000,0,2,0,Onipanu,Shomolu,Lagos,,08180249383,8,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-onipanu-shomolu-lagos-1GTLK
Spacious Studio Apartment,1200000,0,0,0,Oniru Victoria,Island,Lagos,,08028761350,8,https://www.propertypro.ng/property/flat-apartment-for-rent-oniru-victoria-island-lagos-9FYYJ
4 Bedroom Duplex,700000,5,4,5,"Command, Ipaja",Alimosho,Lagos,,08180249383,8,https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-rent-command-ipaja-alimosho-lagos-5GLSF
Spacious 2 Bedroom Flat,300000,0,2,0,"Oshota, Off Ijede Road Ijede",Ikorodu,Lagos,,08180249383,8,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-oshota-off-ijede-road-ijede-ikorodu-lagos-6GRYL
3 Bedroom Flat,700000,0,3,0,Johnson Street Off Kajola Street Berger,Ojodu,Lagos,,08180249383,8,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-johnson-street-off-kajola-street-berger-ojodu-lagos-6GUFK
Brand New Mini Flat,900000,0,1,0,Ago Palace,Okota,Lagos,Newly Built,08180249383,8,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-ago-palace-okota-lagos-0GUJH
3 Units 4 Bedroom Duplex,3000000,2,4,2,Lagoon View Estate In Makoko Adekunle,Yaba,Lagos,,08180249383,26,https://www.propertypro.ng/property/4-bedroom-house-for-rent-lagoon-view-estate-in-makoko-adekunle-yaba-lagos-1GQEK
Luxury 2 Bedroom Flat,850000,0,2,0,"Valleyview Estate, Oluodo Ebute",Ikorodu,Lagos,,08180249383,26,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-valleyview-estate-oluodo-ebute-ikorodu-lagos-0GSRK
2 Bedroom Apartment,2000000,0,0,0,Chevron,Lekki,Lagos,,08028761350,26,https://www.propertypro.ng/property/flat-apartment-for-rent-chevron-lekki-lagos-4GTLA
A Standard 3 Bedroom Flat,1500000,0,3,0,Ibukunolu Street Akoka,Yaba,Lagos,,08180249383,26,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-ibukunolu-street-akoka-yaba-lagos-0GNLZ
2 Bedroom Flat,2500000,0,0,0,Osapa London,Lekki,Lagos,,08028761350,26,https://www.propertypro.ng/property/flat-apartment-for-rent-osapa-london-lekki-lagos-4FHCS
3 Bedroom Apartment,1300000,4,3,4,P & T Estate Ipaja,Alimosho,Lagos,,08180249383,26,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-p-t-estate-ipaja-alimosho-lagos-7GNNQ
3 Bedroom Apartment,350000,4,3,4,Ayobo,Alimosho,Lagos,,08180249383,26,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-ayobo-alimosho-lagos-4GSCB
2 Bedroom Flat,300000,2,2,2,"Off Isuti Road, Igando",Alimosho,Lagos,,08180249383,26,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-off-isuti-road-igando-alimosho-lagos-4GPUB
Room Self Contain,220000,1,1,0,Ajasa Command Area Abule,Egba,Lagos,,08180249383,26,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-ajasa-command-area-abule-egba-lagos-4GRVR
2 Bedroom Apartment,350000,3,2,2,Alimosho Road,Alimosho,Lagos,,08180249383,26,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-alimosho-road-alimosho-lagos-9GUCD
Beautiful And Superb Mini Flat,3000000,0,0,0,Off Admiralty Way,Lekki,Lagos,,08028761350,26,https://www.propertypro.ng/property/flat-apartment-for-rent-off-admiralty-way-lekki-lagos-8FWND
Office Space,65000,0,0,0,,Ikeja,Lagos,,08028761350,26,https://www.propertypro.ng/property/commercial-property-for-rent-ikeja-lagos-4FFTC
A Decent Mini Flat,800000,2,1,2,Off Old Yaba Road Adekunle,Yaba,Lagos,,08180249383,26,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-off-old-yaba-road-adekunle-yaba-lagos-8GRET
Luxury 2 Bedroom Flat,4500000,0,0,0,Ikate,Lekki,Lagos,,08028761350,26,https://www.propertypro.ng/property/flat-apartment-for-rent-ikate-lekki-lagos-9FXVW
3 Bedroom Apartment With Bq,3500000,0,0,0,Ikate,Lekki,Lagos,,08028761350,26,https://www.propertypro.ng/property/flat-apartment-for-rent-ikate-lekki-lagos-1FSTP
Spacious 3 Bedroom Flat,800000,0,3,0,"Off Shola Matins Street, New Oko Oba Abule",Egba,Lagos,,08180249383,26,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-off-shola-matins-street-new-oko-oba-abule-egba-lagos-5GSCU
Mini Flat,330000,2,1,2,"Adefemi Road, Ipaja",Alimosho,Lagos,,08180249383,26,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-adefemi-road-ipaja-alimosho-lagos-7GRHJ
4 Bedroom Terrace,5250000,0,0,0,Lekki Phase 1,Lekki,Lagos,,08028761350,26,https://www.propertypro.ng/property/house-for-rent-lekki-phase-1-lekki-lagos-8GHKT
Newly Built 2 Bedrooms Duplex,800000,0,2,0,Jankara Ijaye Bus Stop Ifako,Agege,Lagos,,08180249383,11,https://www.propertypro.ng/property/2-bedroom-house-for-rent-jankara-ijaye-bus-stop-ifako-agege-lagos-7GSHK
4 Bedroom Duplex With Bq,3000000,0,0,0,,Lekki,Lagos,,08028761350,11,https://www.propertypro.ng/property/flat-apartment-for-rent-lekki-lagos-8FSQC
2 Bedrooms Flat,1200000,2,2,2,Off Ajayi Road Oke Ira,Ogba,Lagos,,08180249383,11,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-off-ajayi-road-oke-ira-ogba-lagos-1GRYJ
3 Bedroom Duplex,2500000,4,3,4,Oko Oba Agege,Alimosho,Lagos,,08180249383,11,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-oko-oba-agege-alimosho-lagos-1GNTQ
Mini Flat,350000,1,1,1,"Gra 2, Alogba",Ikorodu,Lagos,,08180249383,11,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-gra-2-alogba-ikorodu-lagos-8GSDV
2 Bedroom Flat,400000,3,2,3,"Akesan Bustop, Igando",Alimosho,Lagos,,08180249383,11,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-akesan-bustop-igando-alimosho-lagos-5GUMN
Single Room,6000,0,1,0,Fadeyi,Yaba,Lagos,,08180249383,11,https://www.propertypro.ng/property/1-bedroom-house-for-rent-fadeyi-yaba-lagos-0GTFH
3 Bedroom Maisonette,10000000,0,0,0,,Ikoyi,Lagos,,08034400311,11,https://www.propertypro.ng/property/house-for-rent-ikoyi-lagos-4GSVA
Lovely Spacious 3 Bedroom Flat,2200000,0,3,0,Omole Phase 1,Ojodu,Lagos,,08180249383,11,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-omole-phase-1-ojodu-lagos-6GNKU
Newly Built 5 Bedroom Duplex,7000000,0,5,0,Omole Phase 1,Ojodu,Lagos,,08180249383,11,https://www.propertypro.ng/property/5-bedroom-house-for-rent-omole-phase-1-ojodu-lagos-1GPNZ
Fully Furnished 3bedrooms Terrace Duplex,10000000,0,0,0,Victoria Bay Estate Ikate,Lekki,Lagos,,08028761350,11,https://www.propertypro.ng/property/house-for-rent-victoria-bay-estate-ikate-lekki-lagos-0FVUK
7 Bedroom Fully Detached Duplex,20000000,7,7,8,Close To Nnpc,Guzape,Abuja,ServicedNewly Built,08053979149,11,https://www.propertypro.ng/property/7-bedroom-house-for-rent-close-to-nnpc-guzape-abuja-6GUQV
2 Bedroom Flat With Bq,2700000,0,0,0,Freedom Way Lekki Phase 1,Lekki,Lagos,,08028761350,11,https://www.propertypro.ng/property/flat-apartment-for-rent-freedom-way-lekki-phase-1-lekki-lagos-1FVUJ
2 Bedroom Flat,550000,2,2,2,Close To Ayobo Market,Alimosho,Lagos,,08180249383,11,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-close-to-ayobo-market-alimosho-lagos-6GPQP
Mini Flat,300000,1,1,0,"Ikola Eleyin, Command",Ipaja,Lagos,,08180249383,11,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-ikola-eleyin-command-ipaja-lagos-6GSZK
4 Bedroom Terrace Duplex,7000000,0,0,0,Oniru Victoria,Island,Lagos,,08028761350,11,https://www.propertypro.ng/property/house-for-rent-oniru-victoria-island-lagos-9GTGR
5 Bedroom Detached Duplex,10000000,0,0,0,Osapa London,Lekki,Lagos,,08028761350,11,https://www.propertypro.ng/property/house-for-rent-osapa-london-lekki-lagos-4GTLC
3 Bedroom Apartment,1500000,0,3,0,Bariga,Shomolu,Lagos,,08180249383,11,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-bariga-shomolu-lagos-7GUAS
Executive Super Standard Lovely And Spacious Room In A Flat,450000,0,0,0,Onike,Yaba,Lagos,,08180249383,24,https://www.propertypro.ng/property/flat-apartment-for-rent-onike-yaba-lagos-3GCFK
Brand Newly Built 4 Bedrooms Fully Detached Duplex,7000000,0,0,0,Pinnock Beach Estate Osapa London,Lekki,Lagos,,08028761350,24,https://www.propertypro.ng/property/house-for-rent-pinnock-beach-estate-osapa-london-lekki-lagos-4FBJC
Mini Flat,600000,1,1,1,Unity Estate Badore,Ajah,Lagos,,08180249383,24,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-unity-estate-badore-ajah-lagos-0GRVP
Standard 2 Bedroom Flat,800000,0,2,0,"Valley View Estate, Aboru",Ipaja,Lagos,,08180249383,24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-valley-view-estate-aboru-ipaja-lagos-1GSQU
6 Units Of 2 Bedroom Flats,300000,0,2,0,Grammar School,Ikorodu,Lagos,,08180249383,24,https://www.propertypro.ng/property/2-bedroom-house-for-rent-grammar-school-ikorodu-lagos-8GSSA
Room Self Contain,500000,0,0,0,Estate Omole Phase 1,Ojodu,Lagos,,08180249383,24,https://www.propertypro.ng/property/flat-apartment-for-rent-estate-omole-phase-1-ojodu-lagos-6FYLH
Well Maintained 3 Bedroom Apartment,900000,0,3,0,Shagari Estate Federal Bus Stop,Ipaja,Lagos,,08180249383,24,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-shagari-estate-federal-bus-stop-ipaja-lagos-0GREF
3 Bedroom Flat,550000,3,3,4,Meiran Alagbado Abule,Egba,Lagos,,08180249383,24,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-meiran-alagbado-abule-egba-lagos-9GQPT
2 Bedroom Flat,700000,3,2,3,Baruwa Ipaja,Alimosho,Lagos,,08180249383,24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-baruwa-ipaja-alimosho-lagos-9GNTL
2 Bedroom Flat,900000,0,2,0,Greenland Estate Olokonla,Ajah,Lagos,,08180249383,24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-greenland-estate-olokonla-ajah-lagos-5GPZD
Open Plan Commercial Space,2000000,0,0,0,"Yetkem Bus Stop, Ishefun Road Ayobo",Ipaja,Lagos,,08180249383,24,https://www.propertypro.ng/property/commercial-property-for-rent-yetkem-bus-stop-ishefun-road-ayobo-ipaja-lagos-8GEKG
6 Units Of 3 Bedroom Apartments,15000000,0,0,0,Banana Island,Ikoyi,Lagos,,08034400311,24,https://www.propertypro.ng/property/flat-apartment-for-rent-banana-island-ikoyi-lagos-8GSVB
4 Bedroom Semi Detached House,3500000,0,0,0,Roxbury Homes 2 Ikota,Lekki,Lagos,,08028761350,24,https://www.propertypro.ng/property/house-for-rent-roxbury-homes-2-ikota-lekki-lagos-0FAQV
Newly Built 3 Bedroom Flat,700000,0,3,0,Dalemo Egbado Alakuko Alagbado Abule,Egba,Lagos,,08180249383,24,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-dalemo-egbado-alakuko-alagbado-abule-egba-lagos-3GSWH
Decent 2 Bedroom Flat,800000,1,2,1,Oyelewo Close Off Okolowajayi Street,Surulere,Lagos,,08180249383,24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-oyelewo-close-off-okolowajayi-street-surulere-lagos-2GNRC
2 Units Of 3 Bedroom Flat,4000000,0,0,0,,Asokoro,Abuja,,08028761350,24,https://www.propertypro.ng/property/flat-apartment-for-rent-asokoro-abuja-6GJNL
3 Bedroom Flat,1500000,0,3,0,Adeniran Ogunsanya,Surulere,Lagos,,08180249383,24,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-adeniran-ogunsanya-surulere-lagos-2GPWX
Mini Flat,500000,1,1,1,Off Bamishile Street Egbeda,Alimosho,Lagos,,08180249383,24,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-off-bamishile-street-egbeda-alimosho-lagos-3GSYF
Mini Flat,500000,0,1,0,"Shobande Street Off Moshalashi Bustop, Ijeshatedo",Surulere,Lagos,,08180249383,17,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-shobande-street-off-moshalashi-bustop-ijeshatedo-surulere-lagos-8GSTE
2 Bedroom Flat,350000,2,2,2,Celestial Road College Bustop Igando,Alimosho,Lagos,,08180249383,17,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-celestial-road-college-bustop-igando-alimosho-lagos-2GPCY
Fully Serviced Apartments 2 Bedroom Flat,2800000,0,0,0,Lekki Phase 1,Lekki,Lagos,,08028761350,17,https://www.propertypro.ng/property/flat-apartment-for-rent-lekki-phase-1-lekki-lagos-6FFUR
3 Bedroom Flat,3500000,0,3,0,Julie Estate Oregun,Ikeja,Lagos,,08180249383,17,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-julie-estate-oregun-ikeja-lagos-6GUBC
Luxury 4bedroom Terrace,7000000,0,0,0,Ikate,Lekki,Lagos,,08028761350,17,https://www.propertypro.ng/property/house-for-rent-ikate-lekki-lagos-1FGKQ
Newly Built 2 Bedroom Flat,800000,0,2,0,Abiola Estate Ayobo,Ipaja,Lagos,,08180249383,17,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-abiola-estate-ayobo-ipaja-lagos-5GNMC
Self Contain,500000,1,1,1,Abule Oja,Yaba,Lagos,,08180249383,17,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-abule-oja-yaba-lagos-0GSDN
3 Bedroom Flat With Bq,4500000,0,0,0,Pinnock Beach Estate Osapa London,Lekki,Lagos,,08028761350,17,https://www.propertypro.ng/property/flat-apartment-for-rent-pinnock-beach-estate-osapa-london-lekki-lagos-6FLYS
2 Bedroom Flat,500000,2,2,0,"Close To Kajola, Bogije, Ibeju",Ibeju-Lekki,Lagos,,08180249383,17,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-close-to-kajola-bogije-ibeju-lekki-lagos-7GSWH
Mini Flat,250000,1,1,1,Ayetobi Axis Alagbado Abule,Egba,Lagos,,08180249383,17,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-ayetobi-axis-alagbado-abule-egba-lagos-8GRKF
Fully Serviced Mini Flat,1300000,1,1,0,,Ogudu,Lagos,Serviced,08180249383,17,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-ogudu-lagos-8GUAR
4 Bedroom Semi Detached Duplex,4500000,0,0,0,Osapa London,Lekki,Lagos,,08028761350,17,https://www.propertypro.ng/property/house-for-rent-osapa-london-lekki-lagos-7FQAX
4bedroom Terrace Duplex Apartment,5000000,4,4,5,Close To African Community School,Asokoro,Abuja,ServicedNewly Built,08053979149,17,https://www.propertypro.ng/property/4-bedroom-house-for-rent-close-to-african-community-school-asokoro-abuja-5GJHG
2 Bedroom Flat,650000,0,2,0,Fairmont Hilltop Estate Alt Alagbado Abule,Egba,Lagos,,08180249383,17,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-fairmont-hilltop-estate-alt-alagbado-abule-egba-lagos-9GSWK
Mini Flat Bungalow,550000,1,1,0,Idi Araba,Surulere,Lagos,,08180249383,17,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-idi-araba-surulere-lagos-5GRVT
Decent And Nice Room Self Contain,400000,0,0,0,Ogudu Orike,Ogudu,Lagos,,08180249383,17,https://www.propertypro.ng/property/flat-apartment-for-rent-ogudu-orike-ogudu-lagos-6FWWL
2 Bedroom Flat,3000000,0,2,0,Kusenla Road Ikate,Lekki,Lagos,,08180249383,17,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-kusenla-road-ikate-lekki-lagos-7GSRV
3 Bedroom Flat,400000,3,3,3,"Daramola Akeem Street , Igando",Alimosho,Lagos,,08180249383,17,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-daramola-akeem-street-igando-alimosho-lagos-1GTER
Room Self Contain,400000,1,1,0,Off Odunsi St Just 2 Houses From Odunsi Bariga,Shomolu,Lagos,,08180249383,4,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-off-odunsi-st-just-2-houses-from-odunsi-bariga-shomolu-lagos-5GSHW
3 Bedroom Flat,400000,3,3,3,Hand Of Fire Bustop,Alimosho,Lagos,,08180249383,4,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-hand-of-fire-bustop-alimosho-lagos-1GPUG
